source_rank	lemma	count_in_source	english_gloss
18238	curarsi	2950	to take care of one's health, to care for one's appearance, to preoccupy oneself ; to pay attention ; to care
18239	dado	2950	die
18240	dell'albero	2950	
18241	dell'aumento	2950	
18242	denota	2950	
18243	descrivendo	2950	
18244	desiderava	2950	
18245	device	2950	
18246	dimenticano	2950	
18247	disgrazie	2950	
18248	disparte	2950	apart
18249	distruggono	2950	
18250	diventava	2950	
18251	divenuti	2950	
18252	divulgare	2950	divulge
18253	dogma	2950	dogma
18254	double	2950	
18255	ebbi	2950	
18256	eden	2950	
18257	elvis	2950	
18258	equilibrata	2950	
18259	esplosa	2950	
18260	esprimo	2950	
18261	evoluta	2950	
18262	exchange	2950	
18263	eye	2950	
18264	fattibile	2950	feasible
18265	feb	2950	
18266	ferguson	2950	
18267	ferragosto	2950	August bank holiday, a surname transferred from the nickname
18268	filiali	2950	
18269	finirla	2950	to stop or give up an activity; to leave off; to stop, Used other than figuratively or idiomatically: compound of the infinitive finire with la
18270	foligno	2950	a town in Perugia, Umbria
18271	folklore	2950	folklore
18272	formarsi	2950	to take shape, to develop
18273	formulato	2950	
18274	fran	2950	
18275	fuggiti	2950	
18276	gesuita	2950	Jesuit, hypocrite
18277	giace	2950	
18278	gin	2950	gin
18279	giorgi	2950	
18280	giovanissimo	2950	
18281	giuliani	2950	a surname originating as a patronymic
18282	gotico	2950	gothic
18283	governante	2950	ruler
18284	granito	2950	granite, spot
18285	grattacieli	2950	
18286	greggio	2950	raw, unrefined, crude, rough, uncut
18287	guadagnando	2950	
18288	harley	2950	
18289	helena	2950	
18290	historia	2950	
18291	hood	2950	
18292	idealmente	2950	ideally
18293	igienici	2950	
18294	immaginando	2950	
18295	impegnano	2950	
18296	impiccato	2950	hanged
18297	implicitamente	2950	implicitly
18298	indagando	2950	
18299	infedele	2950	unfaithful
18300	infrangere	2950	breach
18301	ingannato	2950	
18302	insonnia	2950	insomnia
18303	interrogatori	2950	
18304	intrappolati	2950	
18305	invasa	2950	
18306	irpef	2950	acronym of imposta sul reddito delle persone fisiche
18307	kant	2950	
18308	larve	2950	
18309	lasceranno	2950	
18310	leggevo	2950	
18311	londinese	2950	London
18312	lucidi	2950	
18313	lunghissima	2950	
18314	lydia	2950	
18315	mafiosa	2950	female equivalent of mafioso
18316	malware	2950	malware
18317	marion	2950	
18318	mascella	2950	jaw
18319	mature	2950	
18320	mea	2950	
18321	milionario	2950	millionaire
18322	milo	2950	Milos
18323	minchiate	2950	
18324	miseramente	2950	miserably, wretchedly, pitifully
18325	moriva	2950	
18326	most	2950	
18327	mostrarsi	2950	to show oneself, to prove oneself, seem to be, to appear
18328	motta	2950	landslide, rise, slope, a heap of sand or rocks in a riverbed
18329	mulini	2950	
18330	muoia	2950	
18331	nanna	2950	sleep, beddy-byes, bye-byes
18332	notata	2950	
18333	nube	2950	cloud
18334	oltrepassare	2950	to cross, exceed, overreach, to go over, beyond
18335	orange	2950	Orange
18336	ordinarie	2950	
18337	ortodosso	2950	orthodox
18338	ottavi	2950	round of 16, round of sixteen, last 16, last sixteen, eighth final
18339	padrino	2950	godfather
18340	padronanza	2950	ownership, mastery, command
18341	pagheranno	2950	
18342	parecchia	2950	
18343	partorire	2950	bear
18344	peccatori	2950	
18345	pedonale	2950	pedestrian, pawn
18346	pensatori	2950	
18347	piaccio	2950	
18348	piangeva	2950	
18349	piazzare	2950	to place or put, to land, to sell
18350	poetessa	2950	poetess
18351	pongo	2950	any member of the Pongo taxonomic genus, the Pongo taxonomic genus, a kind of coloured/colored plasticine
18352	precauzione	2950	precaution, care, prudence, caution
18353	premia	2950	
18354	procedendo	2950	
18355	proclamazione	2950	proclamation
18356	proliferazione	2950	proliferation
18357	pronunciate	2950	
18358	quadra	2950	square sail, square rigged, square bracket
18359	quadrante	2950	quadrant
18360	raimondo	2950	a male given name from Latin, equivalent to English Raymond
18361	rasoio	2950	razor
18362	rassicurante	2950	reassuring
18363	reduce	2950	returning
18364	regolato	2950	orderly, moderate
18365	rendano	2950	
18366	reynolds	2950	
18367	ricaricare	2950	to reload, to recharge, refill, top up
18368	riccione	2950	a town in Rimini, Emilia-Romagna, Italy
18369	riceveranno	2950	
18370	ricorderà	2950	
18371	riduzioni	2950	
18372	riferivo	2950	
18373	rinforzare	2950	to strengthen, to reinforce, to intensify, to reinvigorate, to restore, to strengthen, to increase, to get stronger, to intensify
18374	riproduce	2950	
18375	risalenti	2950	
18376	rispondete	2950	
18377	ritardare	2950	delay
18378	rivoglio	2950	
18379	rovesciare	2950	upset
18380	sahara	2950	Sahara
18381	salomone	2950	a wise person, especially a wise judge, Solomon, a male given name from Hebrew
18382	santissimo	2950	Holy Sacrament
18383	scie	2950	
18384	scomoda	2950	
18385	scontare	2950	discount
18386	second	2950	
18387	sembrò	2950	
18388	servitore	2950	servant, server
18389	sessista	2950	sexist
18390	severamente	2950	severely
18391	sfondare	2950	to break down, knock down, break through, wear through, to wear out, to exceed; to overpass, to give the illusion of depth, to make a name for oneself, to deflower a woman, to pop the cherry
18392	sfruttano	2950	
18393	significano	2950	
18394	sinonimi	2950	
18395	sognando	2950	
18396	sonore	2950	
18397	sostenibili	2950	
18398	spietata	2950	
18399	spoglio	2950	empty, bare, simple
18400	sr	2950	
18401	stamane	2950	this morning
18402	stilista	2950	stylist
18403	stream	2950	
18404	strong	2950	
18405	suddivisione	2950	subdivision
18406	suggerendo	2950	
18407	tate	2950	
18408	telegiornali	2950	
18409	telenovela	2950	telenovela
18410	teologo	2950	theologian
18411	testimonial	2950	testimonial, person giving a testimonial
18412	tirannia	2950	tyranny
18413	tomo	2950	tome, volume, an oddball, a weirdo, fall, tumble
18414	torcia	2950	torch
18415	tormento	2950	torment
18416	track	2950	
18417	trastevere	2950	a district of Rome on the west bank of the Tiber
18418	trek	2950	
18419	trovandosi	2950	
18420	troy	2950	
18421	tsipras	2950	
18422	tsunami	2950	tsunami
18423	underground	2950	the underground
18424	utilizzabile	2950	usable, that can be used
18425	vandali	2950	Vandals
18426	vendeva	2950	
18427	vettori	2950	a surname, a noble family from Florence
18428	visualizzato	2950	
18429	vitamine	2950	
18430	volpi	2950	a surname
18431	volute	2950	
18432	winston	2950	
18433	yamaha	2950	
18434	year	2950	
18435	zappa	2950	an agricultural implement, such as a hoe
18436	3a	2880	
18437	abbazia	2880	abbey
18438	abusato	2880	
18439	ace	2880	ace, a flavour/flavor of fruit juice, mainly formed by orange, carrot and lemon juice
18440	acquisizioni	2880	
18441	acquistando	2880	
18442	acri	2880	Acri, Acre, a surname transferred from the place name
18443	afro	2880	sharp, tart, sour, acerbic, bitter, African
18444	against	2880	
18445	agrario	2880	agrarian
18446	aiuteranno	2880	
18447	alighieri	2880	a surname, notably that of Dante Alighieri
18448	all'altare	2880	
18449	all'esercizio	2880	
18450	allunga	2880	
18451	alluvione	2880	alluvium
18452	ammalato	2880	patient
18453	ammazzano	2880	
18454	amorosa	2880	female equivalent of amoroso
18455	ampliato	2880	
18456	annotazioni	2880	
18457	anonimato	2880	anonymity
18458	anticamente	2880	in the past
18459	antonia	2880	a female given name, masculine equivalent Antonio
18460	appoggiata	2880	
18461	apprezzano	2880	
18462	arabe	2880	
18463	architettoniche	2880	
18464	arduo	2880	arduous
18465	articolazioni	2880	
18466	ascoltarlo	2880	
18467	asiatiche	2880	
18468	attico	2880	attic
18469	attrito	2880	friction
18470	aut	2880	
18471	aviazione	2880	aviation
18472	bagagliaio	2880	boot
18473	basilare	2880	basic, fundamental
18474	beccare	2880	to peck, to peck up, to eat, to sting or bite, to provoke, to heckle
18475	belvedere	2880	belvedere, a surname
18476	benefico	2880	beneficial
18477	beth	2880	
18478	biblico	2880	biblical
18479	bibliotecario	2880	librarian
18480	birmania	2880	Burma
18481	bloom	2880	
18482	bomber	2880	graffiti artist, goal scorer, bomber jacket
18483	bonifacio	2880	a male given name from Latin, equivalent to English Boniface, Bonifacio
18484	bracciale	2880	bracelet
18485	briciole	2880	
18486	bro	2880	bro
18487	bronzi	2880	
18488	bruscamente	2880	sharply
18489	bullo	2880	bully
18490	buttate	2880	
18491	cali	2880	
18492	cambiamo	2880	
18493	cambiarlo	2880	
18494	canal	2880	
18495	cantine	2880	
18496	capirci	2880	
18497	capitalisti	2880	
18498	capriccio	2880	whim
18499	carrie	2880	
18500	ceramiche	2880	ceramics
18501	christina	2880	
18502	cigno	2880	swan
18503	circonferenza	2880	circumference
18504	classificata	2880	
18505	colombiano	2880	colombian
18506	coltivatori	2880	
18507	commentatore	2880	commentator
18508	commerce	2880	
18509	communication	2880	
18510	compose	2880	
18511	comprando	2880	
18512	compratore	2880	buyer
18513	concentrazioni	2880	
18514	conclusiva	2880	
18515	confido	2880	
18516	coniugale	2880	conjugal
18517	consapevolmente	2880	consciously
18518	constatazione	2880	finding
18519	contatore	2880	counter
18520	creatori	2880	
18521	cricket	2880	cricket
18522	cripta	2880	crypt
18523	dalmazia	2880	Dalmatia
18524	decretato	2880	
18525	delhi	2880	
18526	deputata	2880	female equivalent of deputato
18527	devoto	2880	a devout or faithful person
18528	dignitoso	2880	dignified, decent, decorous
18529	dimette	2880	
18530	disastrosa	2880	
18531	discutibili	2880	
18532	disfatta	2880	defeat, rout
18533	divine	2880	
18534	drogato	2880	drug addict
18535	ebrea	2880	
18536	editrici	2880	
18537	educatori	2880	
18538	emerito	2880	emeritus, distinguished, egregious, absolute, first-class, regular
18539	equivoco	2880	equivocal
18540	erica	2880	heather
18541	esente	2880	exempt
18542	esige	2880	
18543	evacuare	2880	evacuate
18544	fastidiosa	2880	
18545	fautori	2880	
18546	fenice	2880	phoenix
18547	fermentazione	2880	fermentation
18548	feroci	2880	
18549	festeggiamo	2880	
18550	festeggiano	2880	
18551	fondati	2880	
18552	forbes	2880	
18553	frana	2880	landslide
18554	frusta	2880	whip
18555	fuggono	2880	
18556	gastronomia	2880	gastronomy
18557	gattino	2880	kitten
18558	gibson	2880	Gibson
18559	giornalieri	2880	
18560	globe	2880	
18561	granduca	2880	grand duke, synonym of gufo reale
18562	graziosa	2880	
18563	gridano	2880	
18564	gu	2880	
18565	guardarti	2880	
18566	guardavano	2880	
18567	guarito	2880	
18568	hand	2880	
18569	hank	2880	
18570	henri	2880	
18571	homer	2880	
18572	ida	2880	a female given name, equivalent to German Ida
18573	idonea	2880	
18574	idraulica	2880	hydraulics
18575	imbarco	2880	boarding, embarkation, loading, shipping, shipment
18576	immaginari	2880	
18577	immersa	2880	
18578	impressionato	2880	impressed, shocked, upset, exposed
18579	improprio	2880	improper
18580	incazzata	2880	
18581	incontrò	2880	
18582	incoraggiato	2880	
18583	incrociato	2880	cross; crossed, crossover, crossbred
18584	indiretti	2880	
18585	infilato	2880	
18586	intatta	2880	
18587	integrali	2880	
18588	interim	2880	interim, meantime, meanwhile, lag
18589	interrogativo	2880	interrogative
18590	interruttore	2880	switch, interrupter, circuit breaker, toggle switch
18591	intrapresa	2880	
18592	inusuale	2880	unusual
18593	invasioni	2880	
18594	inventate	2880	
18595	iraniano	2880	Iranian, Irani
18596	javascript	2880	
18597	kane	2880	
18598	kenneth	2880	
18599	kill	2880	
18600	knox	2880	
18601	latine	2880	
18602	lavandino	2880	sink, washbasin
18603	lea	2880	
18604	levate	2880	
18605	level	2880	
18606	león	2880	
18607	lirico	2880	lyric
18608	luogotenente	2880	lieutenant
18609	maison	2880	
18610	mantenute	2880	
18611	marchetti	2880	a surname originating as a patronymic
18612	marianna	2880	a female given name, equivalent to English Marian
18613	martinelli	2880	a surname
18614	massoni	2880	
18615	mcdonald	2880	McDonald's
18616	metterebbe	2880	
18617	minuscola	2880	small letter
18618	modeste	2880	
18619	molteplicità	2880	multiplicity
18620	morelli	2880	
18621	motorizzazione	2880	motorisation
18622	movente	2880	motive
18623	nana	2880	female equivalent of nano
18624	negano	2880	
18625	nell'angolo	2880	
18626	nell'essere	2880	
18627	nerone	2880	Nero, a male given name, a cruel, ruthless person; a tyrant
18628	omero	2880	Homer, humerus
18629	omissis	2880	omission
18630	omofobo	2880	homophobic
18631	omogenea	2880	
18632	onnipotente	2880	omnipotent
18633	ortodossi	2880	
18634	osseo	2880	osseous
18635	paiono	2880	
18636	palline	2880	
18637	parlante	2880	talking, lifelike
18638	passatempo	2880	pastime, hobby, toy, plaything
18639	passeranno	2880	
18640	pearl	2880	
18641	peer	2880	
18642	pentole	2880	
18643	perseguita	2880	
18644	peugeot	2880	
18645	piangono	2880	
18646	piazzetta	2880	a small square in a city, or a small extension to a piazza, a bald spot on the scalp
18647	piccione	2880	pigeon
18648	pionieri	2880	
18649	pl	2880	
18650	pompini	2880	
18651	positività	2880	positiveness, positivity
18652	potuti	2880	
18653	predatori	2880	
18654	pretendo	2880	
18655	progressisti	2880	
18656	promettono	2880	
18657	proprieta	2880	
18658	prospetta	2880	
18659	provocati	2880	
18660	puerto	2880	
18661	puntini	2880	ellipsis
18662	raddoppio	2880	doubling, redoubling, double, gallop
18663	raul	2880	
18664	recuperati	2880	
18665	regalano	2880	
18666	remix	2880	
18667	renderci	2880	
18668	restate	2880	
18669	reverendo	2880	reverend
18670	ricercata	2880	
18671	rider	2880	
18672	riferiti	2880	
18673	rino	2880	
18674	risorto	2880	
18675	ritrovate	2880	
18676	romagnoli	2880	a surname
18677	rovinando	2880	
18678	sabina	2880	savin
18679	sacrificato	2880	wasted, sacrificed
18680	same	2880	
18681	sampdoria	2880	
18682	sant'antonio	2880	
18683	scaffale	2880	shelf, shelving unit
18684	scambiati	2880	
18685	sceneggiatore	2880	script writer
18686	scherziamo	2880	
18687	schiacciare	2880	crush
18688	sciarpa	2880	scarf
18689	sclerosi	2880	sclerosis, ellipsis of sclerosi multipla
18690	scogli	2880	
18691	scoppiato	2880	wacko
18692	scopriremo	2880	
18693	scorpione	2880	Scorpius, Scorpio, scorpion
18694	scriverò	2880	
18695	scrutinio	2880	ballot, marking; examinations and reviews
18696	selvatico	2880	wild, untamed, timid and unsociable, gamy
18697	shadow	2880	
18698	sharp	2880	
18699	siglato	2880	
18700	silvestro	2880	a male given name, equivalent to English Sylvester, a surname originating as a patronymic
18701	simultaneamente	2880	simultaneously
18702	smettono	2880	
18703	soccer	2880	
18704	sollevamento	2880	weightlifting
18705	sostieni	2880	
18706	stabilirsi	2880	to settle, establish oneself, locate, seat
18707	stalle	2880	
18708	starsene	2880	to stay
18709	stimare	2880	estimate
18710	stupefacente	2880	amazing, drug; narcotic
18711	succhi	2880	
18712	supervisore	2880	supervisor, overseer
18713	sánchez	2880	Sánchez
18714	temeva	2880	
18715	temporanei	2880	
18716	terroristici	2880	
18717	tirati	2880	
18718	trattiene	2880	
18719	tree	2880	
18720	tribune	2880	
18721	usarli	2880	
18722	utilizzatori	2880	
18723	vargas	2880	Vargas
18724	vascello	2880	vessel, ship, especially a large warship in use during the 18th century, human existence, journeying through difficulties, jar, pot, small barrel, organization, institution
18725	veleni	2880	
18726	ven	2880	
18727	vic	2880	Vic
18728	videogame	2880	video game
18729	vin	2880	
18730	vote	2880	
18731	women's	2880	
18732	wood	2880	
18733	years	2880	
18734	zoe	2880	a female given name, equivalent to English Zoë
18735	abramo	2820	Abraham, a male given name from Hebrew, equivalent to English Abraham, a surname originating as a patronymic
18736	accenna	2820	
18737	accessorio	2820	accessory
18738	acquistate	2820	
18739	addestrato	2820	trained
18740	addietro	2820	earlier
18741	adiacenti	2820	
18742	affermò	2820	
18743	affrontate	2820	
18744	agitata	2820	female equivalent of agitato
18745	alison	2820	
18746	all'acquisto	2820	
18747	allergia	2820	allergy
18748	allestito	2820	
18749	allucinazioni	2820	
18750	ammenda	2820	fine
18751	analitica	2820	
18752	anas	2820	acronym of Azienda Nazionale Autonoma delle Strade
18753	andartene	2820	
18754	animal	2820	
18755	anticipazione	2820	anticipation
18756	artigiano	2820	handmade
18757	asma	2820	asthma
18758	assalito	2820	
18759	assistita	2820	
18760	astratta	2820	
18761	atlanta	2820	Atlanta
18762	atterrato	2820	
18763	automatiche	2820	
18764	autoritario	2820	authoritarian
18765	autunnale	2820	autumnal
18766	avversione	2820	aversion
18767	b00	2820	
18768	b2	2820	
18769	baghdad	2820	Baghdad
18770	bart	2820	
18771	becchi	2820	a surname
18772	berlinguer	2820	
18773	buffone	2820	clown
18774	cagato	2820	
18775	calcutta	2820	
18776	calvin	2820	
18777	camminano	2820	
18778	cantate	2820	
18779	capienza	2820	capacity
18780	caratterizzazione	2820	characterisation
18781	caricamento	2820	loading
18782	caschi	2820	
18783	caucaso	2820	Caucasus
18784	cercasi	2820	
18785	ceti	2820	
18786	chiarissimo	2820	
18787	chiasso	2820	din
18788	chiederanno	2820	
18789	cicatrice	2820	scar
18790	circoscrizioni	2820	
18791	colesterolo	2820	cholesterol
18792	coll	2820	
18793	colonialismo	2820	colonialism
18794	coltivati	2820	
18795	comandato	2820	
18796	concettuale	2820	conceptual
18797	conference	2820	
18798	consigliano	2820	
18799	contra	2820	
18800	cornici	2820	
18801	cortesemente	2820	kindly
18802	cortometraggi	2820	
18803	cospetto	2820	presence
18804	costava	2820	
18805	costiere	2820	
18806	cp	2820	
18807	crystal	2820	
18808	culti	2820	
18809	dall'aspetto	2820	
18810	dall'inglese	2820	
18811	dall'ultimo	2820	
18812	decessi	2820	
18813	dedico	2820	
18814	dell'autonomia	2820	
18815	dell'oggetto	2820	
18816	dell'uscita	2820	
18817	democrazie	2820	
18818	deportazione	2820	deportation
18819	diavoli	2820	
18820	dicci	2820	
18821	dichiari	2820	
18822	differisce	2820	
18823	dilettante	2820	amateur, dilettante
18824	dipenda	2820	
18825	dipinte	2820	
18826	dirigersi	2820	to set out, go towards, make for, head for, to turn to
18827	distesa	2820	stretch, expanse, land
18828	disturba	2820	
18829	diverrà	2820	
18830	documentare	2820	document
18831	dong	2820	
18832	doping	2820	doping
18833	doverlo	2820	
18834	drogati	2820	
18835	ec	2820	
18836	educata	2820	
18837	elettorato	2820	electorate
18838	elliot	2820	
18839	episcopale	2820	episcopalian
18840	eroico	2820	heroic
18841	estensioni	2820	
18842	estremista	2820	extremist
18843	evidenze	2820	
18844	evoluti	2820	
18845	farnese	2820	a surname, a historic Italian noble family
18846	fecondazione	2820	fertilisation
18847	fedelmente	2820	faithfully
18848	financial	2820	
18849	firmate	2820	
18850	forbici	2820	scissors, shears
18851	fotografato	2820	photographed
18852	fottutamente	2820	an intensifier
18853	fulvio	2820	a male given name
18854	gelatina	2820	aspic
18855	ghiandole	2820	
18856	giga	2820	gigue, jig
18857	giornalistiche	2820	
18858	glie	2820	
18859	glucosio	2820	glucose
18860	grimaldi	2820	a surname originating as a patronymic, a noble family from Genoa
18861	hassan	2820	
18862	illimitato	2820	boundless
18863	immensamente	2820	immensely
18864	imponenti	2820	
18865	imporsi	2820	to be successful, establish oneself, stand out, become popular, to beat, win, to impose oneself, force oneself
18866	incassato	2820	
18867	incompatibilità	2820	incompatibility
18868	indovinate	2820	
18869	inevitabili	2820	
18870	influire	2820	affect
18871	informativi	2820	
18872	innalzamento	2820	raising, elevation, rise, increase
18873	innamorarsi	2820	to fall in love
18874	insulta	2820	
18875	interlocutori	2820	
18876	invalidi	2820	
18877	invertire	2820	reverse
18878	investigare	2820	investigate
18879	investita	2820	
18880	ipocriti	2820	
18881	ispirare	2820	to inspire, to give inspiration, to prompt, to suggest
18882	kung	2820	
18883	lager	2820	concentration camp, lager
18884	lampadina	2820	light bulb
18885	lasciarci	2820	
18886	legano	2820	
18887	liberate	2820	
18888	limbo	2820	limbo, limbus
18889	limpido	2820	clear, limpid, bright, transparent
18890	lituania	2820	Lithuania
18891	lj	2820	
18892	lottano	2820	
18893	louisiana	2820	Louisiana
18894	lourdes	2820	
18895	ltd	2820	
18896	magi	2820	Magi
18897	maligno	2820	malignant
18898	mancino	2820	left-handed
18899	mangiati	2820	
18900	manna	2820	manna
18901	marciare	2820	to march, to walk, to go, run, travel
18902	materialmente	2820	materially
18903	melanzane	2820	
18904	mentore	2820	mentor
18905	meriterebbe	2820	
18906	merlin	2820	
18907	metafisica	2820	metaphysics
18908	milton	2820	
18909	mineraria	2820	
18910	montenegro	2820	Montenegro
18911	morning	2820	
18912	moschee	2820	
18913	mostruoso	2820	monstrous, incredible
18914	mutazioni	2820	
18915	mutua	2820	sickness benefit fund
18916	nam	2820	
18917	negarlo	2820	
18918	nell'europa	2820	
18919	niger	2820	Niger
18920	notando	2820	
18921	nuoro	2820	Nuoro
18922	o'brien	2820	O'Brien
18923	obbedienza	2820	obedience
18924	odioso	2820	hateful
18925	offriva	2820	
18926	opportune	2820	
